seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
27,5,27,2,145,,,,698,,
53,5,29,2,,1505,1110,,,,
56,5,31,2,719,443,620,,,,
39,6,1,2,1356,291,,,2096,,
30,6,3,2,831,2284,1062,663,1782,1589,
9,6,5,2,1314,1028,,1052,570,,
13,6,7,2,1139,315,209,,,,
40,6,9,2,1126,1149,537,271,1493,,
25,6,11,2,812,2505,1333,203,1641,,
28,6,13,2,,920,948,894,1153,1852,213
16,6,15,2,574,666,1343,187,502,1879,
63,6,17,2,1248,737,834,371,,,
27,6,19,2,165,2354,5294,2297,2581,,
36,6,21,2,257,1774,,1181,1114,,
49,6,23,2,381,148,,,,,
51,6,25,2,2705,818,1672,324,,,
57,6,27,2,1015,1013,240,147,1627,,
58,6,29,2,326,233,264,,,,
19,6,31,2,1045,2361,383,2235,1592,,
31,7,1,2,1389,1634,2853,,,,
7,7,3,2,1989,1657,727,2056,1395,,
32,7,5,2,172,,,,,,
58,7,7,2,3133,2620,,,,,
33,7,9,2,1081,1314,817,561,2408,,
44,7,11,2,1965,1334,,,694,,
35,7,13,2,,1476,2937,,1641,,
29,7,15,2,175,,,149,,,
48,7,17,2,918,1116,1841,,,,
5,7,19,2,,,2091,1318,,,
51,7,21,2,101,370,,171,599,,
30,7,23,2,,,,,,,
57,7,25,2,196,,,196,196,,
50,7,27,2,,,947,,,1881,
55,7,29,2,637,370,,,214,,
40,7,31,2,3496,2831,,,,,
36,8,1,2,505,967,1230,939,926,,
68,8,3,2,,2133,1315,140,,,
58,8,5,2,681,408,,,,,
34,8,7,2,,,,,254,,
11,8,9,2,481,223,107,,,,
21,8,11,2,,327,,,388,,
23,8,13,2,1716,,,,,,
52,8,15,2,645,118,,258,,,
56,8,17,2,,,,,466,,
20,8,19,2,,,,,,,
67,8,21,2,321,964,149,618,323,,
57,8,23,2,237,413,,,,,
60,8,25,2,1200,1683,350,488,451,,
15,8,27,2,3237,1796,1679,171,730,,
13,8,29,2,813,,,,,,
38,8,31,2,1698,429,,,,,
48,9,1,2,,261,101,142,1498,,
12,9,3,2,,393,,608,766,,
17,9,5,2,,602,,,309,,
64,9,7,2,1073,177,,,,,
44,9,9,2,735,1784,,,1418,,
23,9,11,2,145,1975,,995,336,,
32,9,13,2,,156,,,1738,,
10,9,15,2,311,170,,,,,
22,9,17,2,871,323,969,1195,,,
42,9,19,2,,,131,,238,,
60,9,21,2,,1116,,,,,
16,9,23,2,,,,162,,,
62,9,25,2,,,,,,,
9,9,27,2,308,,,,1294,,
5,9,29,2,,839,,136,,,
25,9,31,2,,,,2173,287,,
54,10,1,2,,,,,1416,,
29,10,3,2,833,128,,,1243,,
58,10,5,2,,121,,,,,
66,10,7,2,,193,187,200,,,
38,10,9,2,,523,,1356,1617,,
50,10,11,2,,598,268,,1432,283,
31,10,13,2,,2179,,,1618,,
56,10,15,2,,,163,,1079,1169,
40,10,17,2,798,803,145,,1596,,
53,10,19,2,,,693,541,,,
43,10,21,2,,,452,362,,,
60,10,23,2,,,,,1456,,
61,10,25,2,1939,1172,837,5745,1780,,
62,10,27,2,148,,,619,1359,,
57,10,29,2,848,93,161,,1528,,
18,10,31,2,,,,,,,
22,11,1,2,1472,2163,1215,1065,1823,,
26,11,3,2,3310,2244,2559,2559,2082,,
43,11,5,2,1043,1303,1088,1714,974,,
31,11,7,2,2737,3318,2690,1373,883,,
53,11,9,2,1133,1721,1017,840,1535,,
61,11,11,2,572,2196,767,,1006,,
67,11,13,2,850,2500,845,,,,
5,11,15,2,1337,1774,1051,1767,993,591,
45,11,17,2,2591,2021,2265,1588,1421,,
9,11,19,2,4259,3633,3212,3070,,,
65,11,21,2,168,1493,883,452,675,,
66,11,23,2,940,913,1237,717,708,,
17,11,25,2,4255,1601,1472,1585,1101,,
51,11,27,2,625,945,834,1772,2837,,
52,11,29,2,409,1034,1888,1849,256,,
37,11,31,2,2229,3191,3294,2375,1212,,
33,12,1,2,,780,3396,,1300,,
6,12,3,2,651,1968,533,1380,133,,
54,12,5,2,,1040,,,,,
24,12,7,2,458,575,2676,2376,311,,
68,12,9,2,,,,,1352,,
12,12,11,2,1036,1298,1078,705,,,
60,12,13,2,106,1209,,,,,
31,12,15,2,,,1285,,203,190,
61,12,17,2,,,,351,610,,
67,12,19,2,1139,,,1170,,,
30,12,21,2,2026,,,,,,
65,12,23,2,751,334,,,,,
19,12,25,2,115,3029,,81,1558,,
69,12,27,2,680,527,2718,,936,,
21,12,29,2,2415,,1503,213,,,
53,12,31,2,302,,167,,,,
38,13,1,2,,,,,1549,,
39,13,3,2,447,1857,,135,2839,,
17,13,5,2,,,,,,,
59,13,7,2,,,2760,,,,
8,13,9,2,674,249,257,,2520,,
46,13,11,2,,,,294,1833,,
44,13,13,2,242,,,,,,
32,13,15,2,,,,,,,
13,13,17,2,,,139,,,,
52,13,19,2,1484,,,,95,,
23,13,21,2,1358,,,,,,
51,13,23,2,812,,,119,,,
56,13,25,2,,1251,,,,,
45,13,27,2,244,,,,2363,,
62,13,29,2,786,,,,,,
22,13,31,2,,,,,,,
32,14,1,2,741,,,,,,
55,14,3,2,,,,,1335,,
49,14,5,2,1278,,,,,,
12,14,7,2,543,,,124,373,,
65,14,9,2,,798,939,168,1327,,
7,14,11,2,640,1323,328,,,,
21,14,13,2,1086,1307,,,,,
46,14,15,2,,,,405,,,
37,14,17,2,708,124,,,,,
43,14,19,2,249,,378,,,,
