seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
48,10,18,1,0,0,0,0,0,0,
6,10,20,1,0,0,0,0,,1,
37,10,22,1,0,0,0,1,1,0,
5,10,24,1,0,0,0,0,,1,
49,10,26,1,0,0,0,0,0,0,
19,10,28,1,0,0,0,1,,1,
22,10,30,1,0,0,0,0,0,1,
46,10,32,1,0,0,1,0,0,1,
12,11,2,1,0,0,1,0,0,1,
14,11,4,1,0,0,0,0,1,1,
35,11,6,1,0,0,0,0,0,1,
7,11,8,1,0,1,0,0,0,0,
58,11,10,1,0,0,0,0,0,1,
48,11,12,1,,1,0,1,0,1,
57,11,14,1,0,0,0,0,0,1,
28,11,16,1,0,0,0,0,0,1,
63,11,18,1,0,0,1,1,0,1,
19,11,20,1,0,0,0,0,0,1,
56,11,22,1,0,0,1,1,0,1,
10,11,24,1,0,0,0,0,,1,
62,11,26,1,0,0,0,0,0,1,
38,11,28,1,0,0,1,0,0,1,
11,11,30,1,0,0,1,0,0,1,
16,11,32,1,,1,0,1,1,1,
26,12,2,1,0,1,1,0,0,0,
14,12,4,1,0,1,1,1,1,0,
36,12,6,1,,1,1,0,1,,
38,12,8,1,0,1,1,0,0,1,
8,12,10,1,0,0,1,1,1,0,
66,12,12,1,0,0,1,0,,1,
62,12,14,1,0,1,1,0,1,0,
20,12,16,1,0,1,1,0,0,,1
44,12,18,1,0,1,1,0,1,1,
49,12,20,1,0,1,1,0,,1,
13,12,22,1,0,1,0,1,1,1,
48,12,24,1,0,1,1,1,,1,
56,12,26,1,0,0,1,0,0,0,
47,12,28,1,0,1,1,0,0,1,
71,12,30,1,0,1,1,1,0,0,
57,12,32,1,0,0,1,0,0,0,
35,13,2,1,0,0,0,0,0,1,
60,13,4,1,0,0,0,0,1,0,
64,13,6,1,0,1,0,0,0,1,
26,13,8,1,0,0,1,0,0,1,
55,13,10,1,0,1,0,0,0,0,
48,13,12,1,0,1,0,0,,1,
21,13,14,1,0,0,0,0,0,1,
34,13,16,1,0,0,0,0,0,1,
53,13,18,1,0,1,0,0,0,0,
6,13,20,1,0,0,0,0,0,0,
42,13,22,1,0,0,0,0,0,0,
36,13,24,1,0,,1,0,,1,
14,13,26,1,0,0,0,0,0,0,
58,13,28,1,0,0,0,0,0,1,
47,13,30,1,0,0,0,0,0,0,
25,13,32,1,0,0,0,1,0,1,
17,14,2,1,0,0,0,1,0,1,
38,14,4,1,0,0,0,0,1,1,
25,14,6,1,0,0,0,0,0,1,
29,14,8,1,0,0,0,0,0,1,
8,14,10,1,0,0,0,0,0,1,
34,14,12,1,0,0,0,0,,1,
57,14,14,1,0,0,0,0,1,0,
59,14,16,1,0,0,0,0,0,1,
48,14,18,1,0,0,1,0,0,0,
54,14,20,1,0,0,0,0,0,0,
36,14,22,1,0,0,0,0,0,0,
31,14,24,1,0,1,0,0,,0,
62,14,26,1,0,0,0,0,0,0,
40,14,28,1,0,0,0,0,0,1,
60,14,30,1,0,1,0,0,0,0,
16,14,32,1,0,0,1,0,0,0,
49,15,1,1,0,0,1,1,0,1,
68,15,3,1,0,0,1,0,1,1,
51,15,5,1,0,1,0,1,1,0,
36,15,7,1,0,1,0,1,0,1,
58,15,9,1,0,0,0,0,0,1,
61,15,11,1,0,0,1,0,1,1,
39,15,13,1,0,0,0,0,1,1,
43,15,15,1,,0,0,1,1,0,
57,15,17,1,0,0,1,1,1,0,
24,15,19,1,0,1,1,,1,0,
46,15,21,1,0,0,0,0,,1,
23,15,23,1,0,0,0,0,0,1,
10,15,25,1,0,1,1,0,,1,
69,15,27,1,0,0,1,1,1,1,
53,15,29,1,0,,1,,,1,
42,15,31,1,0,0,1,1,0,0,
16,16,2,1,0,1,0,1,1,1,1
54,16,4,1,0,0,,1,0,1,
33,16,6,1,0,0,0,0,0,1,
46,16,8,1,0,0,0,0,0,0,
17,16,10,1,0,0,1,1,0,0,
34,16,12,1,0,0,0,0,0,0,
37,16,14,1,0,0,0,0,0,0,
26,16,16,1,0,0,1,,1,0,
14,16,18,1,0,1,1,0,0,1,
45,16,20,1,0,0,0,0,,1,
8,16,22,1,0,0,0,0,0,0,
35,16,24,1,0,0,0,0,,1,
32,16,26,1,0,0,0,0,0,0,
25,16,28,1,0,,1,0,1,1,
39,16,30,1,0,0,1,0,0,0,
49,16,32,1,0,0,0,0,0,0,
12,17,1,1,0,0,1,1,0,0,1
28,17,3,1,0,,1,1,1,1,
26,17,5,1,0,0,0,0,1,1,
48,17,7,1,0,0,0,1,1,1,
41,17,9,1,0,0,0,0,1,1,
36,17,11,1,0,0,0,0,1,1,
11,17,13,1,0,1,1,1,1,1,1
53,17,15,1,0,0,0,0,1,1,
39,17,17,1,0,0,0,,0,1,
46,17,19,1,0,1,,1,1,1,
63,17,21,1,0,0,0,0,,1,
25,17,23,1,0,0,0,,1,1,1
37,17,25,1,0,1,0,0,,1,
60,17,27,1,0,1,0,,1,1,
58,17,29,1,0,0,1,1,1,1,
45,17,31,1,0,0,0,,0,1,
50,18,2,1,0,0,1,1,0,1,
47,18,4,1,0,0,1,0,,1,
25,18,6,1,0,1,1,1,0,1,
38,18,8,1,0,0,1,0,0,1,
9,18,10,1,0,1,0,1,0,1,
30,18,12,1,0,0,1,0,0,1,
40,18,14,1,0,1,1,1,0,1,
59,18,16,1,0,1,1,1,0,1,
11,18,18,1,0,0,0,0,0,1,
62,18,20,1,0,0,0,0,0,1,
57,18,22,1,0,1,0,1,1,1,
60,18,24,1,0,1,0,1,,1,1
55,18,26,1,0,0,0,0,1,1,
37,18,28,1,0,0,1,0,0,1,
41,18,30,1,0,0,1,1,1,1,
31,18,32,1,0,0,1,1,0,1,
23,19,1,1,0,0,1,1,,1,
56,19,3,1,0,1,0,1,,1,
30,19,5,1,0,0,0,0,0,1,
7,19,7,1,0,1,1,0,1,1,
25,19,9,1,0,0,0,0,0,1,
17,19,11,1,0,0,0,0,1,1,
