seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
30,10,13,1,0,0,0,0,0,0,
19,10,15,1,1,1,1,1,0,0,
32,10,17,1,1,1,1,0,0,0,
53,10,19,1,0,0,0,0,0,0,
39,10,21,1,0,0,0,0,1,0,
51,10,23,1,1,0,0,0,0,0,
62,10,25,1,0,0,0,1,0,0,
61,10,27,1,0,0,0,0,1,1,
10,10,29,1,1,1,0,0,0,0,
56,10,31,1,1,1,0,1,0,0,
22,11,1,1,1,0,0,0,1,0,
12,11,3,1,0,0,1,0,0,0,
25,11,5,1,0,0,0,0,0,0,
51,11,7,1,0,0,0,0,0,0,
18,11,9,1,0,0,0,0,1,0,0
47,11,11,1,1,0,0,1,1,0,
8,11,13,1,0,0,1,0,0,0,
54,11,15,1,1,0,1,0,0,0,
41,11,17,1,0,0,0,0,0,0,
5,11,19,1,0,1,0,1,0,0,
9,11,21,1,0,0,0,0,1,0,
36,11,23,1,1,0,0,0,0,0,
14,11,25,1,0,0,0,0,0,0,
62,11,27,1,1,1,0,0,1,0,
53,11,29,1,1,0,0,0,0,0,
30,11,31,1,1,0,0,0,0,0,
24,12,1,1,1,1,0,0,0,0,
34,12,3,1,1,1,0,0,1,0,
7,12,5,1,1,1,0,0,1,0,
33,12,7,1,1,0,0,0,0,0,
53,12,9,1,1,0,0,0,1,0,
6,12,11,1,1,1,0,0,1,0,
21,12,13,1,1,0,0,0,1,0,
56,12,15,1,0,0,1,1,1,0,
40,12,17,1,0,1,0,1,1,0,
60,12,19,1,0,0,0,0,0,0,
45,12,21,1,1,1,0,0,1,0,
22,12,23,1,0,1,0,0,0,0,
63,12,25,1,0,0,0,0,0,0,
19,12,27,1,1,0,0,1,0,0,
15,12,29,1,1,0,0,1,0,0,
47,12,31,1,1,0,1,0,0,0,
66,13,1,1,1,1,0,0,0,0,
59,13,3,1,1,1,1,0,0,0,
51,13,5,1,0,1,0,0,0,0,
16,13,7,1,1,1,0,0,0,0,
62,13,9,1,1,0,0,0,0,0,
13,13,11,1,0,1,1,0,1,0,
56,13,13,1,1,0,0,1,0,0,
18,13,15,1,1,0,1,1,0,0,
43,13,17,1,1,0,0,1,0,0,
37,13,19,1,0,0,1,0,0,,
57,13,21,1,1,0,0,0,0,0,
49,13,23,1,0,0,0,0,0,0,
50,13,25,1,1,1,0,0,0,0,
45,13,27,1,1,0,0,1,1,0,
52,13,29,1,0,0,0,0,0,0,
19,13,31,1,1,0,0,0,0,0,
43,14,1,1,0,0,1,0,0,0,
51,14,3,1,1,0,0,0,1,0,
15,14,5,1,1,0,1,0,0,0,
49,14,7,1,1,0,0,1,0,0,
41,14,9,1,0,0,0,0,1,0,
61,14,11,1,1,1,0,0,1,0,
21,14,13,1,1,0,0,1,1,0,
39,14,15,1,0,0,0,0,0,1,
14,14,17,1,1,0,0,0,0,0,
31,14,19,1,0,0,0,0,0,0,
12,14,21,1,0,1,0,0,1,0,
53,14,23,1,1,0,0,0,0,0,
22,14,25,1,1,0,0,0,1,0,
56,14,27,1,0,0,0,0,1,0,
26,14,29,1,1,1,0,0,0,0,
27,14,31,1,1,1,0,0,0,0,
63,15,1,1,1,1,0,1,0,0,
41,15,3,1,0,1,0,0,1,0,
39,15,5,1,1,1,0,1,0,0,
5,15,7,1,0,0,0,1,0,0,
59,15,9,1,0,0,0,0,1,1,0
65,15,11,1,0,0,0,1,0,0,
30,15,13,1,1,0,0,1,1,0,
43,15,15,1,0,0,1,0,0,0,
8,15,17,1,1,0,1,0,0,0,
27,15,19,1,0,1,1,1,0,0,
17,15,21,1,0,0,1,0,0,0,
22,15,23,1,0,1,1,0,0,0,
12,15,25,1,0,0,0,0,0,0,
9,15,27,1,0,1,0,0,1,0,
19,15,29,1,1,1,0,1,0,0,0
62,15,31,1,1,1,0,0,0,0,
6,16,1,1,1,1,0,1,0,0,
63,16,3,1,0,0,0,1,1,0,
48,16,5,1,1,0,0,1,0,0,
22,16,7,1,0,0,1,1,1,0,
35,16,9,1,1,0,0,1,1,0,
14,16,11,1,1,0,1,1,1,0,
15,16,13,1,1,1,0,1,1,0,
53,16,15,1,0,1,1,1,1,1,
27,16,17,1,1,0,0,0,1,0,
24,16,19,1,0,0,1,0,0,0,
33,16,21,1,0,0,1,0,0,0,
31,16,23,1,1,1,1,0,0,0,
20,16,25,1,0,0,1,0,0,0,
32,16,27,1,1,0,1,0,0,0,
21,16,29,1,0,0,0,1,0,0,
66,16,31,1,0,1,1,0,0,0,
28,1,2,2,1,1,0,0,0,0,
30,1,4,2,1,1,1,1,0,0,
9,1,6,2,1,1,0,0,1,0,
64,1,8,2,1,1,0,0,0,0,
12,1,10,2,0,1,0,0,0,0,
45,1,12,2,1,1,0,0,1,0,
57,1,14,2,1,1,0,1,0,0,
50,1,16,2,1,1,0,0,0,0,
58,1,18,2,1,1,1,1,0,0,
21,1,20,2,1,1,1,1,0,0,
7,1,22,2,1,1,1,0,0,0,
5,1,24,2,1,1,0,0,1,0,
59,1,26,2,1,1,1,0,0,0,
68,1,28,2,0,1,1,0,1,0,
49,1,30,2,1,1,0,0,0,0,
63,1,32,2,1,1,1,0,0,0,
39,2,2,2,0,0,1,0,0,0,
25,2,4,2,0,0,0,0,0,0,
54,2,6,2,1,0,0,0,0,0,
34,2,8,2,0,0,0,1,1,0,
5,2,10,2,1,1,1,1,0,1,0
65,2,12,2,0,0,0,1,0,0,
44,2,14,2,1,0,1,1,0,0,
15,2,16,2,,0,1,1,1,0,
27,2,18,2,0,0,0,0,0,0,
22,2,20,2,0,0,0,0,0,0,
49,2,22,2,1,0,0,0,0,0,
52,2,24,2,0,0,0,1,0,0,
16,2,26,2,0,0,1,0,0,0,
50,2,28,2,0,0,0,0,0,0,
11,2,30,2,,1,1,0,1,0,
41,2,32,2,1,0,0,0,1,0,
12,3,2,2,1,1,1,1,0,0,
