seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
33,17,28,2,1021,,,,192,,
55,17,30,2,,,,,605,,
14,17,32,2,,169,175,,,,
42,18,2,2,,,,524,,,
12,18,4,2,821,2595,566,,,,
59,18,6,2,1386,373,,,,,
47,18,8,2,,121,,2182,1086,,
16,18,10,2,659,2180,215,704,450,,
39,18,12,2,747,1268,730,1337,2214,,
25,18,14,2,986,1140,834,522,,,
65,18,16,2,282,,814,2988,,,
26,18,18,2,645,1800,1744,762,,,
34,18,20,2,,,270,,,,
37,18,22,2,,696,331,157,,,
55,18,24,2,1966,315,1058,2785,,,
58,18,26,2,505,677,832,320,,,
51,18,28,2,,184,,129,318,,
62,18,30,2,2472,1309,2058,543,,,
18,18,32,2,1720,326,800,,730,,
16,19,2,2,,,,329,2469,,
46,19,4,2,2034,744,,,2195,,
9,19,6,2,340,364,249,,,1085,
65,19,8,2,1269,,,,820,,
7,19,10,2,286,970,,1463,,,
13,19,12,2,1466,124,,,1634,,
32,19,14,2,,,,,,,
24,19,16,2,1072,256,1915,,,,
12,19,18,2,,820,978,689,556,,
30,19,20,2,,,,,1338,,
62,19,22,2,824,421,2705,142,,,
29,19,24,2,2931,2796,149,224,1342,,
58,19,26,2,,1308,235,,148,,
11,19,28,2,445,358,934,2052,659,,
27,19,30,2,,,,,,,
45,19,32,2,405,1207,,,,,
6,20,2,2,761,307,4176,434,5663,,
38,20,4,2,5191,383,,,3785,,
23,20,6,2,,,,,,3201,
51,20,8,2,,,,,306,2692,
47,20,10,2,387,,,,,,
54,20,12,2,125,,,525,2968,,
12,20,14,2,1753,599,,,813,,
67,20,16,2,314,116,,,,,
5,20,18,2,686,329,364,1034,1376,,
25,20,20,2,,,402,,3543,,
37,20,22,2,,,499,186,,,
28,20,24,2,,221,,322,2512,,
60,20,26,2,,,342,,,,
19,20,28,2,,,184,681,3537,,
63,20,30,2,,,,,,,
65,20,32,2,,,,143,,,
