seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
13,8,22,1,2167,2504,1213,768,1670,4063,
67,8,24,1,3150,757,1118,327,277,1342,
59,8,26,1,4027,1296,2207,1534,1430,5926,
53,8,28,1,5343,771,2794,280,882,2858,
33,8,30,1,1805,2319,528,378,242,1753,
30,8,32,1,2135,1560,760,630,1121,1357,351
24,9,1,1,2040,1910,1808,1403,1334,1083,
66,9,3,1,2153,2403,2425,1763,1384,2319,
59,9,5,1,2991,1744,2149,438,1418,2017,
63,9,7,1,2672,2039,2023,1852,2681,1433,
49,9,9,1,1582,2853,2550,2080,1857,1443,
69,9,11,1,1501,1703,2683,1405,968,890,
43,9,13,1,1810,1416,2666,2065,1337,1093,
54,9,15,1,1457,1066,1481,2450,1525,806,
37,9,17,1,1458,1693,2206,1613,857,1429,
6,9,19,1,2714,3102,1916,1086,1618,1765,
16,9,21,1,1987,1109,1239,1546,1511,1975,
58,9,23,1,2415,1441,1138,1330,1460,1061,
57,9,25,1,1901,3297,2035,1670,863,1364,
10,9,27,1,2930,2456,2381,1910,1634,1660,
55,9,29,1,2321,2029,1912,1867,3322,1796,
9,9,31,1,1963,3456,2439,2030,1231,1470,
29,10,1,1,1121,4460,839,627,1986,1359,
56,10,3,1,2033,2001,1392,1475,1260,922,
46,10,5,1,1139,839,1066,833,401,733,
51,10,7,1,1130,1827,2301,1545,1230,567,
9,10,9,1,2069,2955,2989,3464,2062,1131,
45,10,11,1,1453,999,1393,303,554,706,
16,10,13,1,1412,1524,1031,980,777,1318,211
42,10,15,1,596,877,901,935,320,737,
61,10,17,1,2116,1092,1303,707,665,1021,
55,10,19,1,1583,2490,2068,2149,1716,1899,
25,10,21,1,3072,3615,2543,1271,858,1097,
40,10,23,1,852,1419,1949,727,456,867,
14,10,25,1,1211,2111,1056,2466,709,580,
36,10,27,1,5726,1443,2156,1563,2030,1338,
44,10,29,1,1295,1591,1162,904,686,1102,
60,10,31,1,2635,2748,2533,792,430,894,
47,11,2,1,900,1945,632,1448,644,1642,267
39,11,4,1,1475,2391,3459,2794,796,1415,
10,11,6,1,3441,1788,2907,1080,2172,2053,251
8,11,8,1,6487,1809,1567,2719,2413,3266,
26,11,10,1,2704,950,525,302,918,1998,259
68,11,12,1,534,761,1015,831,1784,1349,103
42,11,14,1,1922,195,868,1619,447,1923,305
14,11,16,1,4561,2818,1786,1128,694,1143,
32,11,18,1,1260,1967,1470,1345,1068,1434,
54,11,20,1,3171,1370,717,1721,603,1132,
55,11,22,1,637,1207,1126,338,1706,1249,
62,11,24,1,758,917,851,828,943,764,181
48,11,26,1,1939,1106,929,1236,596,1281,
25,11,28,1,1778,825,1663,2500,1139,2113,
31,11,30,1,1428,2766,1134,926,455,2382,
56,11,32,1,1758,1915,1564,1287,418,837,162
57,12,1,1,1058,4515,1179,4716,1753,1600,
46,12,3,1,3393,2180,3754,2643,1607,1638,
10,12,5,1,2826,1483,2874,2490,2239,1038,
18,12,7,1,2637,2431,1890,3604,1217,1724,
8,12,9,1,2261,2101,2131,1031,1816,1922,
20,12,11,1,4085,3657,2832,1610,881,1000,
49,12,13,1,4897,2458,2475,4935,2626,1763,
7,12,15,1,2115,3598,2113,4614,2103,896,
14,12,17,1,2370,2089,2132,1194,1331,2780,
12,12,19,1,1699,3419,4109,1009,1357,3541,
15,12,21,1,3458,1792,3492,2911,2025,1546,
50,12,23,1,2644,2315,2251,1133,1096,1366,
48,12,25,1,3348,2188,1891,2779,854,1259,
63,12,27,1,2360,1456,2334,1700,1116,1460,
13,12,29,1,3459,2923,3072,2079,1569,1050,
39,12,31,1,1633,4387,2049,1010,1477,1412,
16,13,2,1,5630,4398,6309,3667,3470,2439,
58,13,4,1,4184,2062,1522,1363,991,1004,
22,13,6,1,1461,3810,1631,1889,1549,2321,
35,13,8,1,1522,2315,2435,1035,2387,3415,
52,13,10,1,1227,2109,2211,1612,1307,1381,
64,13,12,1,3533,4524,3412,2262,2002,1141,
67,13,14,1,2523,3039,5041,4421,958,732,
51,13,16,1,1765,1873,1369,1451,1013,1250,
8,13,18,1,4231,3296,3875,2925,1786,2011,
66,13,20,1,9247,7741,2089,3208,1765,1504,
63,13,22,1,2370,2589,851,1279,1673,994,
18,13,24,1,2765,1788,2091,1148,908,2141,
10,13,26,1,2289,2649,2835,7869,2793,2345,
33,13,28,1,9824,2532,2683,2518,1579,8367,
20,13,30,1,3800,2924,3083,1651,1456,1840,
57,13,32,1,1348,3239,1871,1089,954,1063,
8,14,2,1,6307,6114,1738,2978,2218,2359,
11,14,4,1,3932,4984,2595,1683,1808,2101,241
64,14,6,1,3894,3546,3413,1701,801,1956,
55,14,8,1,1922,4563,3750,1246,1227,2039,
17,14,10,1,5569,2923,2814,1957,1292,1030,
39,14,12,1,2790,2703,1528,1530,988,458,
32,14,14,1,4621,4223,2017,1489,1523,708,
23,14,16,1,6516,9367,9005,1559,1031,1159,
49,14,18,1,12914,8096,2516,1637,993,1508,
45,14,20,1,3502,5024,3522,3516,1308,584,
16,14,22,1,1285,3022,2023,1780,1759,1087,
37,14,24,1,4674,3970,1382,1264,1505,1811,
40,14,26,1,5241,900,1461,1489,1237,1455,
66,14,28,1,4322,2845,4444,730,1103,2228,
10,14,30,1,4495,10385,8048,1588,1268,1933,
54,14,32,1,5231,6532,2189,1538,1230,684,
24,15,2,1,2099,1911,2475,1202,1342,1359,
55,15,4,1,1639,1993,2158,1921,1082,1173,
46,15,6,1,1561,1884,2890,2495,1459,1592,
20,15,8,1,1668,2090,2710,877,1062,1570,
52,15,10,1,1705,3042,1375,2186,860,1114,
44,15,12,1,1413,2337,1523,1276,877,1237,
16,15,14,1,2003,1534,2082,1811,1057,1758,
12,15,16,1,3759,2008,2180,1649,1650,1149,
40,15,18,1,1420,2339,2044,1915,1237,1067,
62,15,20,1,1820,1776,1297,817,957,858,
38,15,22,1,1241,1790,1383,1393,1710,1693,
58,15,24,1,2483,1905,940,1247,1582,1513,
47,15,26,1,3001,1401,1699,1532,1821,1312,
42,15,28,1,4033,1306,1644,1557,1994,2307,
19,15,30,1,3595,2568,2392,2398,1545,1896,
39,15,32,1,1620,2344,1602,1897,1060,861,
41,16,2,1,3407,726,2966,2113,1180,1033,
63,16,4,1,1638,1233,1254,2456,956,1279,
62,16,6,1,1689,677,1795,1615,1544,791,
16,16,8,1,1129,1469,936,1070,1330,1227,
21,16,10,1,2018,2320,1427,2566,2881,1726,
19,16,12,1,1374,1859,1257,1380,878,1167,
35,16,14,1,1608,1492,1681,1346,844,824,
17,16,16,1,1784,1862,1769,1038,855,967,
27,16,18,1,1079,2136,1888,1955,1428,1134,
39,16,20,1,1668,1235,1690,2935,825,896,
50,16,22,1,1160,950,1597,1596,1075,1636,
12,16,24,1,1311,2104,1392,1238,1051,1949,
