seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
60,6,16,1,4442,2739,2680,1413,1548,1181,
54,6,18,1,2746,3957,3556,3967,2114,1837,
37,6,20,1,1144,4068,2249,2328,446,2894,
29,6,22,1,3830,2211,1280,1173,1246,1427,
26,6,24,1,689,4707,2913,1561,1396,2849,197
35,6,26,1,794,2061,2592,639,1603,1989,
64,6,28,1,7054,1911,2438,1722,1805,3043,
23,6,30,1,3767,5736,5511,2796,1868,2297,
33,6,32,1,1575,2771,1635,1852,1720,1236,
20,7,2,1,3043,2812,1950,1253,944,633,
8,7,4,1,3070,8092,5088,1034,866,1042,
22,7,6,1,1548,1204,1513,1392,1092,951,
62,7,8,1,1318,675,1452,542,929,1346,
6,7,10,1,3885,2343,1525,2278,3602,1615,
10,7,12,1,2098,2626,1910,1224,1600,544,
23,7,14,1,1289,860,837,185,1212,490,136
38,7,16,1,1732,1695,1272,1023,687,548,
49,7,18,1,3829,4676,1798,2166,1067,1310,
41,7,20,1,1893,2564,2666,1807,821,938,
60,7,22,1,3105,3689,3830,2245,2109,2162,
42,7,24,1,2240,1231,1018,1241,468,1571,
27,7,26,1,2580,1416,1478,1518,936,866,
25,7,28,1,3426,1202,1824,2720,1365,2141,
36,7,30,1,3152,1521,1285,1720,1105,1497,
43,7,32,1,1541,2003,1227,539,924,503,
43,8,2,1,2138,1349,2083,1270,583,1515,163
7,8,4,1,1751,2237,1880,770,673,1100,
45,8,6,1,4536,3339,3554,1151,1112,809,
29,8,8,1,2027,1379,1675,977,2265,1118,
64,8,10,1,1221,639,1546,741,850,688,
32,8,12,1,1324,1569,865,1239,671,1362,
63,8,14,1,1439,1024,1630,568,1036,1195,
16,8,16,1,2017,1672,955,609,438,627,
62,8,18,1,1365,2066,2385,1506,997,743,
55,8,20,1,3263,2482,1928,974,993,1255,
47,8,22,1,1413,1943,1506,1672,824,708,
18,8,24,1,1721,1259,1154,516,538,1122,
51,8,26,1,1562,1754,1321,1132,811,286,
33,8,28,1,4418,2271,2014,1610,1621,1544,
19,8,30,1,2565,2224,2192,1236,1128,1115,
61,8,32,1,2019,1380,1651,899,584,452,
19,9,2,1,2761,2647,3850,3305,1850,1058,
30,9,4,1,2262,2550,2595,1927,1765,901,
55,9,6,1,1762,1907,2321,2046,1714,1003,
58,9,8,1,1757,1241,3019,2236,1671,1834,
6,9,10,1,1447,1566,1083,2099,1093,922,
50,9,12,1,1748,2988,2491,4460,2312,1460,
21,9,14,1,3279,2258,2769,2027,1365,926,
43,9,16,1,2371,1797,3079,2351,,775,
41,9,18,1,3514,3787,2464,2642,1694,1488,
40,9,20,1,3621,2333,4019,3681,1593,1364,
33,9,22,1,1895,1424,1340,2320,1921,1406,
53,9,24,1,2272,1808,956,2938,404,2274,
37,9,26,1,2567,1831,2301,1686,1443,782,
29,9,28,1,3534,1757,2091,2238,2410,3406,
63,9,30,1,5908,1714,2101,2298,1614,1228,
67,9,32,1,2138,2535,2371,1373,1456,741,
64,10,2,1,3546,3320,3766,1933,1486,1257,
27,10,4,1,2827,2810,2750,1713,1820,1606,
16,10,6,1,1818,2365,2116,2197,1885,1914,
41,10,8,1,2042,1999,1937,1893,2401,3593,
51,10,10,1,2451,1924,2888,1348,2831,1300,
45,10,12,1,2478,2685,2845,2309,1232,1496,
44,10,14,1,1885,2019,2176,1514,1545,1312,139
32,10,16,1,2669,2140,3415,2456,1129,1439,
48,10,18,1,2212,3115,1813,2243,1255,2365,
6,10,20,1,3461,2180,2131,2436,1226,2174,
37,10,22,1,2649,2047,1982,2998,3988,1797,
5,10,24,1,3258,2648,2289,1701,1511,2384,
49,10,26,1,3710,1788,2585,1837,1714,2602,
19,10,28,1,3586,2468,3827,2862,1753,4378,
22,10,30,1,3367,2190,2995,2313,2008,1984,
46,10,32,1,1930,3311,1853,1448,2095,1057,
12,11,2,1,3823,2993,3889,3206,1877,140,
14,11,4,1,3952,4050,3640,2976,3354,1380,
35,11,6,1,2224,3640,3205,1859,1607,1559,
7,11,8,1,3442,2327,2482,3524,2472,2616,
58,11,10,1,2573,2296,2049,2378,1477,820,
48,11,12,1,3491,5538,4080,3604,2405,966,
57,11,14,1,5174,1250,3470,2084,2091,871,
28,11,16,1,4216,3384,2873,2205,2176,1991,
63,11,18,1,3177,2112,2614,499,831,1164,
19,11,20,1,4616,3694,2638,2363,2556,1657,
56,11,22,1,1928,2568,1324,1235,1280,898,
10,11,24,1,3747,2223,2409,2164,2590,2990,
62,11,26,1,2344,3454,1714,1719,892,727,
38,11,28,1,2995,2628,2365,3046,3101,3095,
11,11,30,1,4092,1987,3565,2336,2475,1200,
16,11,32,1,3079,4316,3372,1896,1972,592,
26,12,2,1,3370,3164,2163,1784,1335,1238,
14,12,4,1,2492,4437,3098,1495,1385,2395,
36,12,6,1,126,2650,1989,1823,1352,1330,
38,12,8,1,402,4358,2293,2021,1528,2025,
8,12,10,1,3437,4669,2196,3169,600,4287,
66,12,12,1,1660,2761,2460,2701,1239,1471,
62,12,14,1,1263,1828,2023,2329,1056,1195,
20,12,16,1,2988,5832,2431,2071,1277,1496,116
44,12,18,1,1470,2135,1978,2850,2584,1368,
49,12,20,1,1078,2341,2510,2508,1787,1266,
13,12,22,1,4226,2350,1711,991,954,2010,
48,12,24,1,2193,2982,1901,2509,1148,2135,
56,12,26,1,1231,2010,5085,2685,1942,1267,
47,12,28,1,2341,2240,2661,1964,2592,2952,
71,12,30,1,1582,575,2857,2070,1150,937,
57,12,32,1,454,2688,2050,2792,1360,1421,
35,13,2,1,2480,2356,2040,2495,2270,1822,
60,13,4,1,2081,2984,1970,2921,2242,1742,
64,13,6,1,2828,1832,1751,2078,1898,1761,
26,13,8,1,805,2389,2234,1605,1561,3599,
55,13,10,1,1444,2567,2343,2341,2505,2042,
48,13,12,1,1520,3670,1916,2806,1978,1515,
21,13,14,1,3029,1563,2208,1804,1715,1654,
34,13,16,1,2098,2206,2388,2397,2020,1451,
53,13,18,1,1674,2309,1840,1685,1583,1596,
6,13,20,1,2751,2637,2632,2513,1717,2935,
42,13,22,1,1126,2338,2132,2969,2457,1882,
36,13,24,1,2233,1628,2494,3523,1619,2397,
14,13,26,1,2126,1661,2619,2495,2044,2102,
58,13,28,1,2585,1537,2803,1960,2401,2941,
47,13,30,1,2647,2277,2680,2840,2196,3578,
25,13,32,1,2398,3755,3218,3617,1583,1284,
17,14,2,1,3254,1905,2385,2060,1534,2278,
38,14,4,1,2011,2879,2220,2039,1663,1341,
25,14,6,1,1706,1481,2005,1932,1645,1743,
29,14,8,1,1285,1446,1628,1501,1142,2109,
8,14,10,1,2632,3139,2292,1329,970,1201,
34,14,12,1,1836,2490,2090,2239,1336,1376,
57,14,14,1,1403,845,1384,1978,1342,1069,
59,14,16,1,1731,1999,1569,1270,806,934,
48,14,18,1,1676,2725,1963,1326,1839,1312,
54,14,20,1,1705,2325,1798,1864,1289,1456,
36,14,22,1,1255,2282,1429,2310,1599,1513,
31,14,24,1,3953,2286,1489,1617,1948,1362,
62,14,26,1,1909,1491,1228,1747,2205,1058,
40,14,28,1,2683,2216,1970,2075,2021,3008,
60,14,30,1,1902,2153,2312,1957,1390,3047,
16,14,32,1,1210,2814,1414,1271,1013,935,
49,15,1,1,964,2045,3882,1678,2220,1480,
68,15,3,1,1424,4681,4541,3411,2107,1241,
51,15,5,1,1102,2110,3272,1505,2266,1913,
36,15,7,1,3025,2266,610,2616,2121,670,
58,15,9,1,492,3341,4232,2087,1200,1043,
61,15,11,1,542,2912,5076,3252,2033,362,
39,15,13,1,593,1737,1776,3497,2042,1507,
43,15,15,1,,2400,3572,2474,1393,1151,
57,15,17,1,288,396,8656,2829,838,1107,
24,15,19,1,1517,3815,3142,1238,1621,2094,
46,15,21,1,640,2435,4009,1975,2918,2049,
23,15,23,1,723,3492,2293,1212,1301,2065,
10,15,25,1,6997,904,3035,2080,1071,1615,
69,15,27,1,549,3846,6325,4088,2652,738,
53,15,29,1,754,6983,4088,2877,1303,1243,
42,15,31,1,618,4302,1783,1535,1125,1347,
16,16,2,1,1821,1447,2154,1453,1521,2141,365
54,16,4,1,2915,2621,1340,1808,1047,1557,
33,16,6,1,2409,1690,1148,1050,912,1053,
46,16,8,1,1054,1020,1280,631,1170,1131,
17,16,10,1,1140,890,1646,1382,1243,1901,
34,16,12,1,1119,2267,1263,999,910,1312,
37,16,14,1,2045,806,922,777,1080,711,
26,16,16,1,1067,1900,2071,1072,1363,855,
14,16,18,1,1430,3404,1943,1435,1290,2055,
45,16,20,1,2115,1348,1309,893,550,791,
8,16,22,1,4364,1806,1552,1096,1910,1670,
35,16,24,1,2010,991,509,671,646,1423,
32,16,26,1,2077,1299,1396,1073,760,792,
25,16,28,1,2807,872,1707,1056,1529,2063,
39,16,30,1,2487,1806,2160,1790,964,1108,
49,16,32,1,1731,1659,1417,641,991,982,
12,17,1,1,1841,3592,1218,852,920,3180,149
28,17,3,1,1721,1253,1004,1038,464,1476,
26,17,5,1,2173,1191,884,879,461,1536,
48,17,7,1,2326,1336,2922,1710,638,3745,
41,17,9,1,1174,1067,1249,519,304,1227,
36,17,11,1,1244,962,1063,479,430,1141,
11,17,13,1,1189,1430,2117,1212,1060,1958,408
53,17,15,1,1104,623,844,700,568,1201,
39,17,17,1,1457,1732,1554,428,551,1511,
46,17,19,1,3094,3644,2132,1243,889,2372,
63,17,21,1,1702,932,1073,1015,641,921,
25,17,23,1,1448,964,1625,741,1048,2662,334
37,17,25,1,1702,1152,817,777,573,985,
60,17,27,1,2277,2074,1800,959,505,2326,
58,17,29,1,3180,1842,1680,860,615,1254,
45,17,31,1,3814,1616,1658,,733,1596,
50,18,2,1,2016,4171,8563,827,1024,1371,
47,18,4,1,15977,2920,3312,900,594,921,
25,18,6,1,3238,1985,1106,1566,1597,2126,
38,18,8,1,1523,2275,5084,1607,1653,2955,
9,18,10,1,2760,3404,1924,2331,2076,653,
30,18,12,1,2727,1355,4726,1429,651,850,
40,18,14,1,2259,1988,3796,1224,814,1277,
59,18,16,1,4172,2628,3881,2232,1491,1375,
11,18,18,1,2011,1868,2890,1746,1396,1151,
62,18,20,1,7824,1073,1459,2343,1470,893,
57,18,22,1,1435,1156,1034,3517,2291,424,
60,18,24,1,2719,7342,1084,2854,280,2272,171
55,18,26,1,1255,693,3058,1054,1164,1009,
37,18,28,1,2758,4005,3259,1034,943,2297,
41,18,30,1,651,3641,2339,3424,2583,1349,
31,18,32,1,2060,2580,1414,1814,1083,455,
23,19,1,1,4349,2642,2820,2119,1135,554,
56,19,3,1,3687,1681,1470,1989,2141,1313,
30,19,5,1,1736,1437,1652,1879,882,127,
7,19,7,1,5415,4712,2511,1695,2002,614,
25,19,9,1,2160,1818,1272,1551,930,690,
17,19,11,1,2763,2147,1590,1580,2674,1890,
32,19,13,1,3771,1211,1843,1828,2290,2156,
63,19,15,1,1717,1898,1836,3086,1720,471,
10,19,17,1,6042,1834,2993,1488,1784,894,
36,19,19,1,2002,2151,1205,1304,1490,1762,
