seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
53,11,29,1,3475,1773,1636,1184,1103,1402,
30,11,31,1,8356,4399,2595,1156,917,876,
24,12,1,1,1534,1902,669,531,577,687,
34,12,3,1,1875,1480,1039,1124,191,1246,
7,12,5,1,1954,1974,575,707,347,1024,
33,12,7,1,2165,1857,863,750,347,607,
53,12,9,1,2215,1747,706,367,532,995,
6,12,11,1,3580,990,1226,766,164,1611,
21,12,13,1,2498,1178,1232,658,775,1028,
56,12,15,1,796,937,912,848,2696,1262,
40,12,17,1,1059,1214,1323,715,652,968,
60,12,19,1,1782,557,2338,428,520,1780,
45,12,21,1,832,3119,669,579,485,1589,
22,12,23,1,1987,1216,641,596,286,678,
63,12,25,1,967,677,1189,934,394,1331,
19,12,27,1,1847,893,761,716,918,726,
15,12,29,1,1671,1823,1373,1316,1528,805,
47,12,31,1,1275,1713,1698,1600,141,1726,
66,13,1,1,2462,2520,1027,1194,1085,1162,
59,13,3,1,3444,2083,2108,2490,944,810,
51,13,5,1,4667,3951,1905,1379,1049,983,
16,13,7,1,4412,4457,3085,2713,1822,804,
62,13,9,1,2922,3321,1765,990,1125,811,
13,13,11,1,2593,1544,1752,961,1100,2025,
56,13,13,1,4240,2864,3168,2743,1337,1062,
18,13,15,1,1517,1336,1780,2324,1972,1118,
43,13,17,1,4121,2972,1814,2174,1081,948,
37,13,19,1,2825,2542,4694,3804,618,,
57,13,21,1,3511,1824,1502,1814,1077,729,
49,13,23,1,2927,1527,3427,1971,1114,1015,
50,13,25,1,5736,5535,2483,4355,967,953,
45,13,27,1,4000,1548,1622,2173,1391,1888,
52,13,29,1,3818,1537,2610,1259,1135,1070,
19,13,31,1,5602,3043,1849,955,879,1935,
43,14,1,1,1262,1332,838,1268,975,815,
51,14,3,1,1691,1376,1294,1064,905,2986,
15,14,5,1,2782,2638,1186,959,1710,970,
49,14,7,1,1472,634,1146,1119,1225,923,
41,14,9,1,804,1460,912,575,911,973,
61,14,11,1,1920,1599,2250,542,666,2085,
21,14,13,1,1968,948,1002,865,1710,1200,
39,14,15,1,967,1152,1125,1599,1640,1753,
14,14,17,1,2076,1135,1255,1234,903,2259,
31,14,19,1,1167,1041,1426,725,870,649,
12,14,21,1,2637,2174,1342,940,1204,882,
53,14,23,1,1829,1481,1212,904,745,1226,
22,14,25,1,2420,1287,1051,1570,857,1045,
56,14,27,1,1084,834,1129,695,1000,1854,
