seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
63,14,14,1,,,2092,678,2551,2054,
35,14,16,1,1461,5558,2062,,,,
53,14,18,1,4412,1857,,1875,,,
23,14,20,1,1749,2477,,1355,1015,,
29,14,22,1,157,1798,482,143,,1958,
36,14,24,1,6089,6953,798,931,600,,
30,14,26,1,1511,,,,88,,
34,14,28,1,1840,,5026,1531,3749,,
46,14,30,1,5287,1325,,,,,
45,14,32,1,4860,9283,4994,,,,
22,15,2,1,332,,,,1957,,
59,15,4,1,,,,113,,,
52,15,6,1,,,,,,,
13,15,8,1,,,,,,,
54,15,10,1,,,,137,,,
21,15,12,1,,,,,1367,,
20,15,14,1,,,,,,,
62,15,16,1,647,,,,,,
8,15,18,1,,,637,,,,
11,15,20,1,,,,,,,
19,15,22,1,,,,,,,
58,15,24,1,143,872,,,793,,
65,15,26,1,,,,,,,
39,15,28,1,3965,1851,2535,,1089,,
5,15,30,1,,,,,,,
49,15,32,1,,585,,,,,
21,16,2,1,2475,768,774,,314,3234,1277
55,16,4,1,761,1074,496,,1323,,
46,16,6,1,,,1139,591,292,923,
20,16,8,1,,86,,,,1867,
54,16,10,1,955,563,2615,,1836,,
45,16,12,1,219,1490,176,,1266,844,157
15,16,14,1,,720,1250,,,,
12,16,16,1,,,,1070,369,1645,
40,16,18,1,582,2157,645,806,,,
63,16,20,1,164,4411,,,1658,,
37,16,22,1,,399,,1323,,,
59,16,24,1,162,1579,2367,,1103,,
47,16,26,1,610,,,,,,
43,16,28,1,1208,1449,236,1123,2234,1315,
18,16,30,1,,805,88,200,516,,
39,16,32,1,330,,,200,842,936,
36,17,2,1,816,1344,340,,2240,,
63,17,4,1,1229,1759,,,736,,
62,17,6,1,,262,,,725,,
25,17,8,1,,,427,181,1737,,
56,17,10,1,315,,,,224,,
18,17,12,1,262,321,,168,2113,,
13,17,14,1,,,,103,272,,
11,17,16,1,,,,,145,,
53,17,18,1,729,,,,,,
45,17,20,1,,200,,,976,,
14,17,22,1,,,,,,,
7,17,24,1,,1814,,141,630,,
35,17,26,1,398,731,,,140,,
8,17,28,1,,,,1161,1271,,
19,17,30,1,,,,,,,
16,17,32,1,,,,,1551,,
48,18,2,1,3430,1168,,,,,
66,18,4,1,1335,1704,,,,,
22,18,6,1,816,458,,,,,
15,18,8,1,352,,,,,,
26,18,10,1,,,198,,397,,
41,18,12,1,,,,352,325,,
5,18,14,1,1065,,,,,,
59,18,16,1,114,178,,,,,
25,18,18,1,420,473,,,,,
52,18,20,1,426,216,,,,,
36,18,22,1,,252,,,,,
37,18,24,1,279,,,,848,,
12,18,26,1,752,1083,162,,,,
57,18,28,1,2230,1609,1291,758,950,,
17,18,30,1,1432,,,,,,
51,18,32,1,,,,,112,,
23,19,1,1,295,,,,1525,,
36,19,3,1,,607,193,,1025,,
6,19,5,1,,,,,,,
32,19,7,1,1408,1213,1560,1453,871,,
53,19,9,1,916,528,,837,735,,
5,19,11,1,,750,1203,,951,,
20,19,13,1,623,1038,850,1367,1161,,
57,19,15,1,,,108,145,,,
43,19,17,1,273,1921,1090,465,942,,
60,19,19,1,582,1188,795,,,,
44,19,21,1,,1700,,1094,519,,
22,19,23,1,,,,,479,,
64,19,25,1,216,134,,271,1033,,
18,19,27,1,,1334,,919,1211,,
17,19,29,1,1417,882,1106,497,1143,1991,
46,19,31,1,,,,,193,,
61,20,2,1,,,,,,,
14,20,4,1,,1158,,,,,
41,20,6,1,,,,,,,
7,20,8,1,,,,,608,,
22,20,10,1,,,,,,,
65,20,12,1,1343,,,236,,,
38,20,14,1,,,,,,,
48,20,16,1,,,,,121,,
29,20,18,1,,1747,,,,,
45,20,20,1,,,,484,,,
35,20,22,1,,153,983,,,,
47,20,24,1,,,,,761,,
24,20,26,1,,,,,,,
57,20,28,1,,,,,1761,,
30,20,30,1,,,657,,701,,
46,20,32,1,,526,,,,,
50,1,1,2,2670,3047,1017,954,2137,,
12,1,3,2,974,,1340,1549,2328,,
5,1,5,2,1467,1636,346,184,,,
14,1,7,2,1405,2041,894,1720,1334,,
27,1,9,2,3566,1439,1086,2892,3228,,
55,1,11,2,512,1968,242,92,,,
33,1,13,2,1112,1899,1433,,1438,,
45,1,15,2,715,972,1420,,,,
57,1,17,2,,2316,750,,,,
9,1,19,2,1108,2112,1813,,890,,
46,1,21,2,,,384,493,,,
63,1,23,2,389,709,,777,217,,
35,1,25,2,,,,,,,
7,1,27,2,1151,370,3830,3265,2227,,
56,1,29,2,3004,1202,350,521,,,
24,1,31,2,1423,3204,1872,1921,631,,
13,2,1,2,,120,,,1310,,
61,2,3,2,,,,,,,
57,2,5,2,1066,,,,,,
35,2,7,2,,,,,,,
49,2,9,2,180,835,1074,544,,,
45,2,11,2,281,391,,251,1398,,
26,2,13,2,,,,291,407,,
22,2,15,2,,,,161,,,
28,2,17,2,,,,304,385,,
30,2,19,2,,,480,,,,
31,2,21,2,351,,,,,,
60,2,23,2,,,,,,,
38,2,25,2,,,,,,,
27,2,27,2,324,164,,164,,,
5,2,29,2,304,172,,,,,
52,2,31,2,,,,,,,
17,3,1,2,106,207,,,,,
42,3,3,2,142,,,180,,,
66,3,5,2,,,,108,,,
29,3,7,2,313,,,190,,,
13,3,9,2,289,1155,,306,,,
6,3,11,2,,280,,198,508,,
44,3,13,2,815,,,,,,
27,3,15,2,,191,,221,,,
56,3,17,2,,,157,,374,,
47,3,19,2,491,,1369,935,193,,
10,3,21,2,,,,,,,
33,3,23,2,227,,,,,,
59,3,25,2,845,,,,,,
50,3,27,2,405,601,,146,498,,
21,3,29,2,464,,581,623,,,
53,3,31,2,,,,878,499,,
49,4,1,2,,,,,,,
35,4,3,2,,,667,82,2208,,
6,4,5,2,,,266,,,,
24,4,7,2,,,,,,,
30,4,9,2,,,,,2385,,
40,4,11,2,278,,,,950,,
64,4,13,2,,,,,2180,,
34,4,15,2,,,153,145,372,,
47,4,17,2,1935,,,,,,
29,4,19,2,2953,,,,,,
8,4,21,2,,,,,,,
52,4,23,2,,,,,,,
15,4,25,2,1703,2478,,,1208,2927,
67,4,27,2,,,,,2312,,
41,4,29,2,,,2527,,2436,,
48,4,31,2,,,280,,,,
54,5,1,2,1188,,,,696,,
11,5,3,2,,,,,,,
56,5,5,2,,,,,453,,
36,5,7,2,,282,,,,,
60,5,9,2,,,,,1060,,
46,5,11,2,,520,233,689,468,,
29,5,13,2,,129,,,941,,
68,5,15,2,289,321,,,165,,
28,5,17,2,440,108,,,802,,
34,5,19,2,,,,,,,
7,5,21,2,,,,,343,,
25,5,23,2,,91,,524,403,,
30,5,25,2,398,166,,,208,,
8,5,27,2,,172,,,814,,
63,5,29,2,,727,,163,,,
6,5,31,2,,,1709,838,486,,
57,6,1,2,,,,99,,3468,213
36,6,3,2,1142,,1510,209,1409,,
51,6,5,2,1075,,,,,,
68,6,7,2,1081,176,,154,,,
15,6,9,2,2149,929,470,1756,2119,,
40,6,11,2,1875,110,,,,2666,
46,6,13,2,2047,932,,,,2609,513
8,6,15,2,,1340,,1480,224,,
27,6,17,2,222,278,318,704,2047,,
62,6,19,2,,1647,,1460,191,,
33,6,21,2,,,133,1596,885,,
54,6,23,2,,533,,1067,183,,
12,6,25,2,,188,1891,921,584,3391,
61,6,27,2,,364,,,,4142,
7,6,29,2,238,473,2112,,2809,,
6,6,31,2,1701,,,1748,162,,
43,7,1,2,,,,,1481,,
35,7,3,2,,,,,1480,,
46,7,5,2,,,,,,,
29,7,7,2,,,1454,,,,
23,7,9,2,719,2498,,272,1157,,
45,7,11,2,,512,1173,,705,,
37,7,13,2,1395,,,,889,,
26,7,15,2,530,561,146,355,1028,,
58,7,17,2,574,,,,,,
56,7,19,2,,1984,,,,,
42,7,21,2,,,,,1130,,
59,7,23,2,,,,,,,
40,7,25,2,,,,,,,
11,7,27,2,,,105,,1374,,
65,7,29,2,821,2006,,,,,
57,7,31,2,,,,,735,,
26,8,1,2,235,1328,1482,1098,865,1639,
42,8,3,2,,488,579,255,471,3130,
38,8,5,2,,1136,239,526,189,,
32,8,7,2,,512,425,263,,,
28,8,9,2,,471,1112,942,305,,
30,8,11,2,,,883,,107,3460,
57,8,13,2,297,113,,,1735,,
34,8,15,2,,356,778,242,348,1126,
40,8,17,2,,1422,853,803,580,,
60,8,19,2,,,,,,,
64,8,21,2,,,,,,,
11,8,23,2,,2091,,,,,
10,8,25,2,,492,,,191,,
23,8,27,2,366,920,1916,825,731,,
49,8,29,2,544,243,,,2400,,
62,8,31,2,130,183,,,,,
57,9,1,2,2567,3097,,,1905,2170,
28,9,3,2,2801,3262,1075,1534,896,,
64,9,5,2,1534,1016,1183,1109,596,,
18,9,7,2,591,,,,,,
48,9,9,2,761,1319,707,,1007,,
44,9,11,2,1534,234,1721,166,985,,
12,9,13,2,1550,342,2705,1063,2608,,
47,9,15,2,,2343,754,325,795,543,
59,9,17,2,924,,950,,1129,,
34,9,19,2,715,165,,403,,,
17,9,21,2,,1495,2207,1287,1982,2360,
46,9,23,2,625,584,1473,430,517,3583,
43,9,25,2,2412,2998,223,1017,1028,,
62,9,27,2,2003,1106,2460,692,1735,2026,
52,9,29,2,1275,1157,1419,147,,,
16,9,31,2,1211,2606,2356,89,,,
5,10,1,2,455,991,1047,,1372,,
36,10,3,2,1127,,,,1390,,
44,10,5,2,,,1320,652,274,,
47,10,7,2,663,259,356,474,402,,
11,10,9,2,751,330,148,,1371,,
8,10,11,2,,892,,158,1093,,
34,10,13,2,1393,2655,1506,1012,1801,,
66,10,15,2,,236,,264,,227,
29,10,17,2,442,200,1743,1705,,,
39,10,19,2,120,,,,,,
16,10,21,2,2056,1933,,1143,,,
27,10,23,2,587,216,1359,,1286,,
58,10,25,2,841,,,136,1067,,
65,10,27,2,,2062,,,1475,,
7,10,29,2,,390,,494,,,
23,10,31,2,488,,,,,,
13,11,1,2,480,499,,,285,,
11,11,3,2,104,,,125,1487,,
19,11,5,2,,342,,,,,
36,11,7,2,487,,193,1196,196,,
43,11,9,2,661,449,183,151,,,
52,11,11,2,90,444,,171,1256,,
68,11,13,2,158,,,,,,
53,11,15,2,,,,330,834,206,
22,11,17,2,171,305,,,,,
59,11,19,2,,,,,460,,
23,11,21,2,,,232,128,1120,,
18,11,23,2,150,502,,,92,,
49,11,25,2,564,,,,,,
33,11,27,2,1265,360,,333,784,,
24,11,29,2,3417,269,187,452,202,,
30,11,31,2,3101,1398,1469,,176,,
24,12,1,2,138,,,104,249,1586,
28,12,3,2,,174,,191,1363,,
30,12,5,2,770,,852,927,862,,
36,12,7,2,106,597,1091,,534,,
60,12,9,2,,,273,103,,,
7,12,11,2,659,400,258,681,1200,,
38,12,13,2,,921,874,144,,,
64,12,15,2,112,,,590,619,290,
20,12,17,2,2390,,,354,,,
49,12,19,2,1182,773,231,,169,,
6,12,21,2,382,,,,,,
48,12,23,2,621,195,,,,,
8,12,25,2,117,,360,,754,,
67,12,27,2,,186,,184,592,,
23,12,29,2,307,247,,1959,295,1764,
55,12,31,2,,,,1022,,,
64,13,1,2,1311,1252,1052,729,2782,,
22,13,3,2,1202,692,1423,413,1036,,
60,13,5,2,1185,269,152,102,,,
30,13,7,2,1305,888,1427,486,483,,
18,13,9,2,848,967,966,961,1503,,
58,13,11,2,,266,,274,742,,
50,13,13,2,1482,475,1280,,,,
47,13,15,2,,247,,103,612,,
38,13,17,2,1235,,,,,,
9,13,19,2,,194,,,,,
14,13,21,2,,,,,,,
5,13,23,2,1385,,,,,,
59,13,25,2,1176,936,1171,579,,,
6,13,27,2,969,,,,1534,,
12,13,29,2,1061,,,170,,,
36,13,31,2,817,1488,128,,,,
26,14,1,2,,1909,981,,2582,,
16,14,3,2,6054,4612,1611,2345,4226,,
54,14,5,2,7047,2058,2147,81,,,
11,14,7,2,6780,4638,2379,1815,,,
5,14,9,2,2256,1268,1638,1774,3728,,
44,14,11,2,4192,1785,6719,,722,1966,
33,14,13,2,3591,2168,1120,908,1460,1556,
48,14,15,2,5286,741,928,586,,1671,
59,14,17,2,4477,1713,,,1911,,
51,14,19,2,5933,445,,,,,
15,14,21,2,2152,5395,194,,,,
55,14,23,2,1825,1465,4265,812,,3509,
14,14,25,2,628,,,,,,
18,14,27,2,1859,1182,2741,1689,1304,,
13,14,29,2,3309,1212,515,130,,,
49,14,31,2,2182,,,618,,2464,
63,15,1,2,,,,,,,
56,15,3,2,,,,,1962,,
25,15,5,2,1351,1020,,900,,,
47,15,7,2,,,,,,,
50,15,9,2,,,,,1180,,
66,15,11,2,1834,595,,,1277,,
67,15,13,2,901,1631,,,2153,,
36,15,15,2,,188,,126,,,
24,15,17,2,2418,3311,,,,,
15,15,19,2,1370,,,,,,
17,15,21,2,,,,,1032,,
33,15,23,2,,,,,,,
10,15,25,2,,,,,,,
45,15,27,2,,,,,1104,,
40,15,29,2,,1922,,,,,
34,15,31,2,1409,1204,1131,227,344,,
35,16,1,2,1696,294,,457,1193,2249,590
14,16,3,2,,,284,,1165,1947,
10,16,5,2,297,,,,261,,
29,16,7,2,961,,,1218,1632,,
50,16,9,2,1391,232,249,1027,1670,,
57,16,11,2,972,756,1006,184,1372,1830,
66,16,13,2,,1378,1413,,1612,1370,
25,16,15,2,,284,1020,,996,2299,
41,16,17,2,1161,763,111,223,1300,,
7,16,19,2,125,,,,587,,
51,16,21,2,,1723,83,797,,,
13,16,23,2,,,183,,483,1736,
61,16,25,2,,,,,1841,,
9,16,27,2,,269,,,1263,,
17,16,29,2,,94,487,811,,1499,
60,16,31,2,,226,,,,,
22,17,1,2,401,,,,1032,,
23,17,3,2,2123,644,,307,907,,
37,17,5,2,1408,373,210,492,1018,,
55,17,7,2,,632,,,,,
43,17,9,2,464,626,1234,,998,,
5,17,11,2,688,922,180,146,629,,
50,17,13,2,2260,2780,561,1263,2585,,
39,17,15,2,,,1218,1082,1315,,
41,17,17,2,721,,318,,,,
54,17,19,2,1035,960,1810,1084,1631,,
34,17,21,2,,138,,,,,
60,17,23,2,,,,,853,,
12,17,25,2,594,,327,442,1073,,
32,17,27,2,739,807,486,,1087,,
6,17,29,2,,122,,,,,
15,17,31,2,,,255,,,,
13,18,1,2,1025,1130,656,760,1592,,
33,18,3,2,,,,,223,,
60,18,5,2,582,610,627,380,369,,
55,18,7,2,1009,175,,,,,
30,18,9,2,,1170,882,,764,,
63,18,11,2,283,676,,,885,,
24,18,13,2,1069,1077,488,,,,
50,18,15,2,326,,337,,,,
21,18,17,2,773,748,576,826,770,,
10,18,19,2,869,1113,1224,,,,
45,18,21,2,,,,,,,
32,18,23,2,753,637,979,575,154,,
54,18,25,2,1293,1330,872,,,,
18,18,27,2,658,517,856,1006,2214,,
42,18,29,2,,451,322,344,,,
35,18,31,2,1822,1318,949,382,606,,
25,19,2,2,2503,2116,2795,1692,5427,,
27,19,4,2,297,1037,869,621,1386,,
61,19,6,2,,829,,,198,870,
50,19,8,2,858,1100,877,423,500,538,
58,19,10,2,515,625,2703,319,506,,
38,19,12,2,1874,1522,1046,2027,3186,,
47,19,14,2,94,721,,,,,
13,19,16,2,,,,,,,
19,19,18,2,394,2493,1323,815,1003,,
52,19,20,2,,1702,,,,,
31,19,22,2,961,190,419,,1055,,
49,19,24,2,347,,,548,715,,
8,19,26,2,1296,1462,1284,197,,,
30,19,28,2,744,641,2986,,1532,,
45,19,30,2,1347,1816,1186,144,,,
56,19,32,2,938,101,,,150,,
32,20,1,2,,471,,,,,
17,20,3,2,,,,96,1180,,
66,20,5,2,,,,,,,
39,20,7,2,,162,,,,,
9,20,9,2,423,1071,787,,1499,,
53,20,11,2,,371,,,899,,
50,20,13,2,,1202,,,973,,
59,20,15,2,,180,,,,,
12,20,17,2,,,,,,,
64,20,19,2,,,,,,,
63,20,21,2,,,,,,,
31,20,23,2,,,,,,,
26,20,25,2,,,,269,,,
37,20,27,2,654,207,2446,,,,
56,20,29,2,2260,,,,,,
60,20,31,2,,,,,,,
