seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
11,2,30,2,,493,1272,,345,,
41,2,32,2,480,,,,174,,
12,3,2,2,2325,1833,583,534,2678,,
6,3,4,2,1489,1217,,378,1647,,
62,3,6,2,,414,485,352,202,,
38,3,8,2,293,,,,1126,473,
44,3,10,2,169,388,840,2890,,,
49,3,12,2,433,,2380,988,884,984,
39,3,14,2,1117,958,591,2963,1796,,
21,3,16,2,4680,2411,2311,200,228,,
35,3,18,2,,,,,157,,
47,3,20,2,,3395,3116,2575,1254,,
37,3,22,2,,214,,172,347,,
36,3,24,2,,,,,913,,
56,3,26,2,2125,1244,1562,,,,
8,3,28,2,7118,1986,1919,2103,2940,,
23,3,30,2,,,224,,147,,
34,3,32,2,1325,,,,1229,,
31,4,2,2,99,843,1306,,,,
16,4,4,2,,1815,,,,,
52,4,6,2,,387,785,678,1310,,
28,4,8,2,139,100,862,,,,
18,4,10,2,,1538,417,632,,,
51,4,12,2,779,1361,612,536,1003,1025,
15,4,14,2,,,,,,,
43,4,16,2,269,,102,,,,
63,4,18,2,,,1221,,,,
23,4,20,2,,1367,1636,,,,
8,4,22,2,85,,1705,,256,,
65,4,24,2,,,626,493,1242,,
25,4,26,2,,1574,,684,447,,
49,4,28,2,,566,314,1041,1734,,
39,4,30,2,1234,,,,1670,,
50,4,32,2,,807,935,89,,,
46,5,2,2,1719,,299,,,,
35,5,4,2,,,221,,1696,750,
36,5,6,2,,1114,297,1257,802,513,
33,5,8,2,,474,219,614,1060,2811,
25,5,10,2,261,193,1340,680,500,,
9,5,12,2,1474,894,1104,565,1455,,
8,5,14,2,1854,2826,,1824,740,,
34,5,16,2,660,,,1254,170,,
62,5,18,2,,1105,,1045,,,
38,5,20,2,159,1147,4100,4633,2719,1479,
51,5,22,2,105,324,144,,,,
23,5,24,2,,343,,950,1083,,
47,5,26,2,842,160,332,,,,
19,5,28,2,263,1104,236,536,448,,
